rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
195,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
194,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
193,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
192,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
191,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
190,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,35,35,15,20,0,35,20,35,35,20,0,edgeCount
189,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,55,19,12,43,2,-1,-13,54,54,42,2,edgeCount
188,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,13,27,11,2,0,27,16,27,27,16,0,edgeCount
187,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,16,48,7,9,0,32,25,32,32,25,0,edgeCount
186,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
185,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,23,45,8,15,2,31,23,31,43,23,2,edgeCount
184,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
183,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
182,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
181,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
180,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
179,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,28,10,8,20,0,-1,-9,-1,-1,-9,0,edgeCount
178,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,10,edgeCount
177,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,21,7,6,15,0,7,1,7,7,1,0,edgeCount
176,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,40,40,13,27,4,34,21,40,40,27,4,edgeCount
175,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
174,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
173,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,4,16,4,0,4,6,2,6,16,2,4,edgeCount
172,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,29,27,9,20,2,9,0,9,9,0,2,edgeCount
171,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,18,10,6,12,2,-1,-7,-1,-1,-7,2,edgeCount
170,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,54,34,8,46,2,-1,-9,-1,-1,-9,2,edgeCount
169,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
168,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
167,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
166,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
165,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,13,4,4,9,0,7,3,7,7,3,0,edgeCount
164,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,42,22,10,32,6,10,0,10,10,0,4,edgeCount
163,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
162,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
161,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
160,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
159,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
158,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,43,25,10,33,2,-1,-11,-1,-1,-11,2,edgeCount
157,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
156,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
155,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
154,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
153,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,9,9,9,0,2,23,14,9,9,0,2,edgeCount
152,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
151,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
150,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
149,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,25,25,10,15,0,25,15,25,25,15,0,edgeCount
148,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
147,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
146,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
145,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
144,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,13,55,11,2,6,29,18,29,47,18,4,edgeCount
143,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
142,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,9,-10,4,-1,-10,31,21,22,4,edgeCount
141,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
140,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
139,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
138,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
137,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
136,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
135,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
134,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,50,49,8,42,0,70,62,48,48,40,0,edgeCount
133,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,17,65,8,9,0,-1,-9,-1,-1,-9,0,edgeCount
132,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
131,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
130,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
129,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
128,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,39,15,14,25,2,-1,-15,39,15,25,2,edgeCount
127,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
126,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,15,37,6,9,0,17,11,17,17,11,0,edgeCount
125,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
124,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,23,18,9,14,2,-1,-10,-1,-1,-10,2,edgeCount
123,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,4,4,2,2,0,2,0,4,2,2,0,edgeCount
122,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,29,11,9,20,2,-1,-10,20,20,11,2,edgeCount
121,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,36,36,13,23,0,36,23,36,36,23,0,edgeCount
120,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,33,47,8,25,0,41,33,41,41,33,0,edgeCount
119,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
118,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
117,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,26,14,6,20,2,-1,-7,27,27,21,2,edgeCount
116,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,20,-21,0,-1,-21,-1,-1,-21,0,edgeCount
115,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
114,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,43,13,10,33,2,-1,-11,-1,-1,-11,2,edgeCount
113,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,54,16,16,38,4,-1,-17,16,16,0,4,edgeCount
112,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
111,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
110,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
109,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,21,-22,12,-1,-22,-1,-1,-22,12,edgeCount
108,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
107,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
106,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
105,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
104,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
103,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
102,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,49,17,13,36,2,-1,-14,-1,-1,-14,2,edgeCount
101,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,16,16,16,0,2,16,0,16,16,0,2,edgeCount
100,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
99,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,12,42,6,6,4,6,0,6,6,0,2,edgeCount
98,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,5,-6,4,-1,-6,-1,-1,-6,4,edgeCount
97,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,11,11,10,1,0,11,1,11,11,1,0,edgeCount
96,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,49,49,18,31,0,49,31,49,49,31,0,edgeCount
95,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
94,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
93,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
92,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
91,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,2,-1,-13,22,22,10,2,edgeCount
90,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
89,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,11,-12,4,-1,-12,-1,-1,-12,4,edgeCount
88,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
87,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
86,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,17,-18,6,-1,-18,-1,-1,-18,6,edgeCount
85,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,18,-19,2,-1,-19,-1,-1,-19,2,edgeCount
84,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,14,14,6,8,0,14,8,14,14,8,0,edgeCount
83,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,21,-22,2,-1,-22,-1,-1,-22,2,edgeCount
82,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,7,7,5,2,0,7,2,7,7,2,0,edgeCount
81,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,10,10,9,1,0,10,1,10,10,1,0,edgeCount
80,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,14,14,14,0,8,14,0,14,14,0,8,edgeCount
79,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
78,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
77,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
76,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,64,64,5,59,2,-1,-6,64,64,59,2,edgeCount
75,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,18,6,6,12,0,6,0,6,6,0,0,edgeCount
74,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,27,33,7,20,0,7,0,7,7,0,0,edgeCount
73,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,26,14,10,16,2,-1,-11,41,41,31,2,edgeCount
72,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,13,31,5,8,6,23,18,13,23,8,6,edgeCount
71,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,61,27,18,43,0,-1,-19,-1,-1,-19,0,edgeCount
70,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
69,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
68,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,26,26,13,13,2,-1,-14,26,26,13,2,edgeCount
67,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,7,39,5,2,4,15,10,11,25,6,4,edgeCount
66,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
65,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,10,56,10,0,0,24,14,24,24,14,0,edgeCount
64,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
63,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,26,26,9,17,0,26,17,26,26,17,0,edgeCount
62,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
61,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
60,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
59,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,28,28,10,18,0,28,18,28,28,18,0,edgeCount
58,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,30,30,13,17,0,30,17,30,30,17,0,edgeCount
57,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,29,19,12,17,2,-1,-13,29,23,17,2,edgeCount
56,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
55,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,18,16,4,14,6,4,0,4,4,0,6,edgeCount
54,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
53,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,5,-6,2,-1,-6,-1,-1,-6,2,edgeCount
52,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
51,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,7,24,6,1,0,6,0,6,6,0,0,edgeCount
50,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,24,12,6,18,0,-1,-7,-1,-1,-7,0,edgeCount
49,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
48,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
47,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
46,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
45,113,161,graphml/Deltacom.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
44,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
43,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
42,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
41,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
40,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
39,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
38,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
37,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
36,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
35,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,9,41,9,0,0,21,12,21,21,12,0,edgeCount
34,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,42,42,16,26,0,42,26,42,42,26,0,edgeCount
33,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
32,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
31,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
30,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
29,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,20,20,20,0,0,20,0,20,20,0,0,edgeCount
28,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
27,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,14,-1,0,-1,-1,0,14,edgeCount
26,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
25,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,8,8,4,4,6,8,4,8,8,4,6,edgeCount
24,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
23,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,13,-14,2,-1,-14,-1,-1,-14,2,edgeCount
22,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
21,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
20,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
19,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,15,15,7,8,2,7,0,7,41,0,2,edgeCount
18,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,16,6,6,10,0,-1,-7,-1,-1,-7,0,edgeCount
17,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,7,7,7,0,0,15,8,7,7,0,0,edgeCount
16,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
15,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,10,-11,2,-1,-11,-1,-1,-11,2,edgeCount
14,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
13,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
12,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,65,27,8,57,4,-1,-9,42,42,34,4,edgeCount
11,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
10,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
9,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
8,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
7,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
6,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,9,23,9,0,2,23,14,23,23,14,2,edgeCount
5,113,161,graphml/Deltacom.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
4,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
3,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,8,10,7,1,4,10,3,10,28,3,4,edgeCount
2,113,161,graphml/Deltacom.graphml,3,,clustered,0.7;-0.3,20,22,4,16,2,4,0,4,4,0,2,edgeCount
1,113,161,graphml/Deltacom.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
