rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
389,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,54,54,17,37,0,54,37,54,54,37,0,edgeCount
388,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
387,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,8,5,5,3,0,5,0,5,5,0,0,edgeCount
386,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
385,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
384,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
383,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
382,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
381,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,17,-18,4,-1,-18,42,42,25,4,edgeCount
380,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,18,-19,4,-1,-19,41,41,23,4,edgeCount
379,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,5,38,4,1,4,11,7,11,47,7,4,edgeCount
378,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
377,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,19,19,9,10,0,17,8,17,17,8,0,edgeCount
376,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
375,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
374,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
373,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
372,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
371,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
370,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
369,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,47,33,8,39,2,-1,-9,-1,-1,-9,2,edgeCount
368,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
367,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
366,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
365,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,25,15,7,18,0,-1,-8,-1,-1,-8,0,edgeCount
364,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,44,10,8,36,2,-1,-9,-1,-1,-9,2,edgeCount
363,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
362,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
361,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
360,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
359,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
358,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,32,54,8,24,2,8,0,8,8,0,2,edgeCount
357,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
356,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,79,17,13,66,2,-1,-14,-1,-1,-14,2,edgeCount
355,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,34,18,18,16,4,-1,-19,34,18,16,4,edgeCount
354,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
353,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
352,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
351,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
350,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,41,27,17,24,0,-1,-18,-1,-1,-18,0,edgeCount
349,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
348,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
347,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
346,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,49,9,0,6,13,4,13,15,4,6,edgeCount
345,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
344,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,14,-15,8,-1,-15,-1,-1,-15,8,edgeCount
343,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
342,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,39,39,16,23,0,-1,-17,39,39,23,0,edgeCount
341,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
340,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
339,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,35,11,11,24,4,11,0,35,11,24,4,edgeCount
338,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
337,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
336,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
335,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
334,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,25,25,12,13,0,25,13,25,25,13,0,edgeCount
333,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,38,30,7,31,4,-1,-8,-1,-1,-8,4,edgeCount
332,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
331,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
330,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,11,-12,2,-1,-12,-1,-1,-12,2,edgeCount
329,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,22,22,10,12,0,22,12,22,22,12,0,edgeCount
328,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,20,32,9,11,4,32,23,32,32,23,4,edgeCount
327,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
326,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
325,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
324,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,15,29,13,2,0,33,20,33,33,20,0,edgeCount
323,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
322,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,7,49,7,0,4,17,10,17,17,10,4,edgeCount
321,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
320,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,35,45,11,24,4,13,2,13,13,2,4,edgeCount
319,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
318,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
317,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,31,39,9,22,4,9,0,9,9,0,4,edgeCount
316,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
315,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
314,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
313,110,148,graphml/Interoute.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
312,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,22,22,10,12,2,22,12,22,22,12,2,edgeCount
311,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
310,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
309,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,14,-15,2,-1,-15,-1,-1,-15,2,edgeCount
308,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
307,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
306,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,29,17,14,15,6,-1,-15,29,17,15,6,edgeCount
305,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,34,34,13,21,0,34,21,34,34,21,0,edgeCount
304,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
303,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
302,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
301,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
300,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
299,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
298,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
297,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
296,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,45,45,9,36,2,45,36,45,45,36,2,edgeCount
295,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,31,11,11,20,0,11,0,11,11,0,0,edgeCount
294,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,32,14,7,25,2,8,1,8,8,1,2,edgeCount
293,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
292,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,15,-16,0,-1,-16,-1,-1,-16,0,edgeCount
291,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,59,6,3,0,15,9,15,15,9,0,edgeCount
290,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
289,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,16,16,7,9,0,16,9,16,16,9,0,edgeCount
288,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
287,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
286,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
285,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
284,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
283,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,19,19,10,9,0,19,9,19,19,9,0,edgeCount
282,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
281,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,69,9,0,4,25,16,25,9,16,4,edgeCount
280,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
279,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
278,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
277,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
276,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
275,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,75,75,16,59,0,75,59,75,75,59,0,edgeCount
274,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
273,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,35,19,7,28,0,-1,-8,-1,-1,-8,0,edgeCount
272,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,52,22,14,38,2,-1,-15,52,52,38,2,edgeCount
271,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
270,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
269,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,15,15,13,2,0,39,26,39,39,26,0,edgeCount
268,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,17,17,9,8,0,17,8,17,17,8,0,edgeCount
267,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,61,8,3,0,29,21,29,29,21,0,edgeCount
266,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,28,36,10,18,0,10,0,10,10,0,0,edgeCount
265,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,34,34,10,24,0,-1,-11,-1,-1,-11,0,edgeCount
264,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
263,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,11,-12,2,-1,-12,-1,-1,-12,2,edgeCount
262,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
261,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,15,9,1,0,24,15,24,24,15,0,edgeCount
260,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,8,24,4,4,0,4,0,8,8,4,0,edgeCount
259,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
258,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
257,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,16,6,2,14,2,2,0,2,2,0,2,edgeCount
256,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,12,66,9,3,2,26,17,26,62,17,2,edgeCount
255,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
254,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
253,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,28,28,16,12,0,28,12,28,28,12,0,edgeCount
252,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
251,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
250,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
249,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,16,-17,8,-1,-17,42,42,26,8,edgeCount
248,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,39,39,16,23,0,-1,-17,39,39,23,0,edgeCount
247,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
246,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,12,4,4,8,0,4,0,4,4,0,0,edgeCount
245,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,16,6,4,12,2,6,2,6,6,2,2,edgeCount
244,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
243,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,39,15,9,30,0,-1,-10,-1,-1,-10,0,edgeCount
242,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
241,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
240,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
239,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
238,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
237,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
236,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,41,41,17,24,0,41,24,41,41,24,0,edgeCount
235,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
234,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
233,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,25,25,10,15,0,25,15,25,25,15,0,edgeCount
232,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
231,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,16,18,16,0,4,-1,-17,16,18,0,4,edgeCount
230,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
229,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,12,15,6,6,0,20,14,20,20,14,0,edgeCount
228,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
227,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
226,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
225,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
224,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
223,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
222,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
221,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,48,36,16,32,2,-1,-17,48,36,32,2,edgeCount
220,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
219,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
218,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,18,-19,0,-1,-19,-1,-1,-19,0,edgeCount
217,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
216,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
215,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,15,59,14,1,4,35,21,35,35,21,2,edgeCount
214,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,16,64,13,3,0,-1,-14,36,36,23,0,edgeCount
213,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
212,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
211,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
210,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
209,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
208,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
207,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
206,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
205,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
204,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
203,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,19,19,9,10,2,19,10,19,19,10,2,edgeCount
202,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
201,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,40,10,0,2,16,6,16,42,6,2,edgeCount
200,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,6,-7,2,-1,-7,-1,-1,-7,2,edgeCount
199,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
198,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
197,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,39,39,14,25,0,39,25,39,39,25,0,edgeCount
196,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,6,-7,2,-1,-7,-1,-1,-7,2,edgeCount
195,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
194,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,18,10,0,4,18,8,10,18,0,4,edgeCount
193,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
192,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,21,3,3,18,2,-1,-4,3,3,0,2,edgeCount
191,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
190,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
189,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
188,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,25,25,11,14,0,25,14,25,25,14,0,edgeCount
187,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
186,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
185,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
184,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,47,33,11,36,0,-1,-12,-1,-1,-12,0,edgeCount
