rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
187,100,268,0.05,2,1,random,4,4,4,0,18,4,4,4,10
186,100,243,0.05,6,5,random,2,2,2,0,0,2,2,2,0
185,100,217,0.05,1,0,random,3,3,3,0,0,3,3,3,0
184,100,237,0.05,3,2,random,2,2,2,0,26,2,2,2,14
183,100,238,0.05,5,4,random,4,4,4,0,8,4,4,4,4
182,100,258,0.05,3,2,random,2,2,2,0,4,2,2,2,2
181,100,232,0.05,4,3,random,2,2,2,0,0,2,2,2,0
180,100,257,0.05,4,3,random,3,3,3,0,0,3,3,3,0
179,100,250,0.05,4,3,random,3,3,3,0,10,3,3,3,4
178,100,244,0.05,2,1,random,3,3,3,0,8,3,3,3,4
177,100,265,0.05,3,2,random,4,4,4,0,12,4,4,4,4
176,100,257,0.05,5,4,random,3,3,3,0,6,3,3,3,2
175,100,269,0.05,4,3,random,3,3,3,0,32,3,3,3,14
174,100,224,0.05,3,2,random,3,3,3,0,0,3,3,3,0
173,100,254,0.05,4,3,random,2,2,2,0,0,2,2,2,0
172,100,257,0.05,3,2,random,3,3,3,0,0,3,3,3,0
171,100,240,0.05,2,1,random,5,5,5,0,4,5,5,5,2
170,100,277,0.05,3,2,random,3,6,3,0,4,3,3,3,2
169,100,255,0.05,5,4,random,3,3,3,0,8,3,3,3,4
168,100,265,0.05,6,5,random,3,3,3,0,0,3,3,3,0
167,100,231,0.05,2,1,random,6,6,6,0,0,6,6,6,0
166,100,236,0.05,4,3,random,4,4,4,0,0,10,4,4,0
165,100,258,0.05,6,5,random,2,2,2,0,0,2,2,2,0
164,100,260,0.05,8,7,random,2,2,2,0,0,2,2,2,0
163,100,275,0.05,4,3,random,3,3,3,0,0,3,3,3,0
162,100,237,0.05,3,2,random,4,12,4,0,6,4,4,4,2
161,100,231,0.05,4,3,random,3,3,3,0,0,3,3,3,0
160,100,245,0.05,5,4,random,3,3,3,0,0,3,3,3,0
159,100,243,0.05,1,0,random,5,5,5,0,0,5,5,5,0
158,100,250,0.05,3,2,random,4,5,4,0,0,4,4,4,0
157,100,258,0.05,7,6,random,3,3,3,0,0,3,3,3,0
156,100,242,0.05,4,3,random,3,3,3,0,0,3,3,3,0
155,100,252,0.05,3,2,random,4,6,4,0,14,4,4,4,6
154,100,274,0.05,1,0,random,4,4,4,0,0,4,4,4,0
153,100,248,0.05,2,1,random,3,3,3,0,0,3,3,3,0
152,100,285,0.05,5,4,random,3,3,3,0,18,3,3,3,6
151,100,223,0.05,4,3,random,4,4,4,0,0,4,4,4,0
150,100,259,0.05,1,0,random,3,3,3,0,0,3,3,3,0
149,100,242,0.05,3,2,random,3,3,3,0,0,3,3,3,0
148,100,234,0.05,4,3,random,3,3,3,0,0,3,3,3,0
147,100,256,0.05,5,4,random,3,3,3,0,6,3,3,3,2
146,100,265,0.05,4,3,random,3,3,3,0,0,3,3,3,0
145,100,251,0.05,3,2,random,3,3,3,0,0,3,3,3,0
144,100,244,0.05,6,5,random,3,3,3,0,0,3,3,3,0
143,100,257,0.05,2,1,random,3,3,3,0,0,3,3,3,0
142,100,259,0.05,6,5,random,2,2,2,0,0,2,2,2,0
141,100,252,0.05,2,1,random,4,4,4,0,6,4,4,4,4
140,100,249,0.05,2,1,random,3,5,3,0,0,3,3,3,0
139,100,256,0.05,3,2,random,4,7,2,2,18,2,2,2,8
138,100,251,0.05,4,3,random,3,3,3,0,4,3,3,3,2
137,100,250,0.05,4,3,random,2,2,2,0,0,2,2,2,0
136,100,228,0.05,5,4,random,2,2,2,0,0,2,2,2,0
135,100,267,0.05,5,4,random,2,2,2,0,10,2,2,2,4
134,100,262,0.05,5,4,random,3,5,3,0,0,3,3,3,0
133,100,247,0.05,5,4,random,3,3,3,0,0,3,3,3,0
132,100,262,0.05,3,2,random,4,4,4,0,0,4,4,4,0
131,100,242,0.05,4,3,random,3,4,3,0,0,3,3,3,0
130,100,222,0.05,5,4,random,4,12,4,0,0,4,4,4,0
129,100,218,0.05,5,4,random,4,4,4,0,0,4,4,4,0
128,100,272,0.05,4,3,random,2,2,2,0,0,2,2,2,0
127,100,224,0.05,3,2,random,4,4,4,0,4,4,4,4,2
126,100,252,0.05,4,3,random,3,3,3,0,0,3,3,3,0
125,100,215,0.05,2,1,random,5,6,5,0,0,5,5,5,0
124,100,222,0.05,4,3,random,3,3,3,0,4,3,3,3,2
123,100,246,0.05,3,2,random,3,3,3,0,8,3,3,3,4
122,100,274,0.05,3,2,random,3,6,3,0,20,3,3,3,8
121,100,245,0.05,3,2,random,3,6,3,0,0,3,3,3,0
120,100,229,0.05,5,4,random,2,2,3,-1,8,5,2,2,4
119,100,240,0.05,5,4,random,3,3,3,0,0,3,3,3,0
118,100,232,0.05,4,3,random,3,3,3,0,0,3,3,3,0
117,100,228,0.05,3,2,random,4,4,4,0,0,4,4,4,0
116,100,222,0.05,5,4,random,3,3,3,0,0,3,3,3,0
115,100,272,0.05,5,4,random,4,7,4,0,0,4,4,4,0
114,100,256,0.05,2,1,random,4,4,4,0,6,4,4,4,4
113,100,233,0.05,3,2,random,2,2,2,0,8,2,2,2,4
112,100,260,0.05,4,3,random,3,3,3,0,0,3,3,3,0
111,100,244,0.05,2,1,random,4,4,4,0,8,4,4,4,4
110,100,234,0.05,4,3,random,3,3,3,0,0,3,3,3,0
109,100,263,0.05,5,4,random,2,2,2,0,12,2,2,2,4
108,100,244,0.05,3,2,random,4,4,4,0,4,4,4,4,2
107,100,254,0.05,2,1,random,5,5,5,0,0,5,5,5,0
106,100,250,0.05,3,2,random,3,6,3,0,14,3,3,3,6
105,100,222,0.05,3,2,random,3,5,3,0,14,3,3,3,8
104,100,253,0.05,1,0,random,3,3,3,0,0,3,3,3,0
103,100,250,0.05,4,3,random,2,2,2,0,4,2,2,2,2
102,100,241,0.05,7,6,random,3,3,3,0,4,3,3,3,4
101,100,249,0.05,1,0,random,4,5,4,0,10,4,4,5,10
100,100,250,0.05,2,1,random,3,6,4,-1,0,9,3,3,0
99,100,237,0.05,4,3,random,3,3,4,-1,0,8,3,3,0
98,100,235,0.05,5,4,random,2,2,2,0,0,2,2,2,0
97,100,259,0.05,1,0,random,4,4,4,0,0,4,4,4,0
96,100,226,0.05,4,3,random,3,3,3,0,0,3,3,3,0
95,100,249,0.05,1,0,random,4,4,4,0,0,4,4,4,0
94,100,254,0.05,3,2,random,3,3,3,0,18,3,3,3,6
93,100,247,0.05,3,2,random,3,3,5,-2,0,9,3,3,0
92,100,266,0.05,5,4,random,3,3,3,0,0,3,3,3,0
91,100,255,0.05,2,1,random,4,6,4,0,16,4,4,4,8
90,100,246,0.05,2,1,random,4,8,4,0,6,4,4,4,4
89,100,257,0.05,5,4,random,3,3,3,0,6,3,3,3,2
88,100,253,0.05,4,3,random,3,7,3,0,10,3,3,3,4
87,100,287,0.05,6,5,random,3,3,3,0,24,3,3,3,8
86,100,253,0.05,6,5,random,3,3,3,0,6,3,3,3,2
85,100,274,0.05,6,5,random,4,4,4,0,0,4,4,4,0
84,100,277,0.05,5,4,random,3,3,3,0,0,3,3,3,0
83,100,269,0.05,6,5,random,4,4,4,0,0,4,4,4,0
82,100,254,0.05,6,5,random,3,3,3,0,0,3,3,3,0
81,100,221,0.05,2,1,random,4,4,4,0,34,4,4,4,18
80,100,238,0.05,1,0,random,2,2,2,0,0,2,2,2,0
79,100,226,0.05,3,2,random,5,5,5,0,0,5,5,5,0
78,100,248,0.05,3,2,random,4,4,4,0,0,4,4,4,0
77,100,274,0.05,5,4,random,3,5,3,0,12,3,3,3,4
76,100,262,0.05,3,2,random,4,6,4,0,0,4,4,4,0
75,100,280,0.05,1,0,random,2,2,2,0,0,2,2,2,0
74,100,262,0.05,3,2,random,4,5,4,0,12,4,4,5,4
73,100,249,0.05,2,1,random,3,4,3,0,0,3,3,3,0
72,100,240,0.05,7,6,random,2,2,2,0,4,2,2,2,2
71,100,254,0.05,2,1,random,3,8,3,0,8,3,3,3,4
70,100,257,0.05,7,6,random,2,2,2,0,0,2,2,2,0
69,100,246,0.05,4,3,random,4,6,4,0,0,4,4,4,0
68,100,260,0.05,3,2,random,3,7,3,0,0,3,3,3,0
67,100,235,0.05,2,1,random,4,4,4,0,0,4,4,4,0
66,100,250,0.05,3,2,random,3,3,3,0,0,3,3,3,0
65,100,230,0.05,5,4,random,3,3,3,0,0,3,3,3,0
64,100,263,0.05,2,1,random,3,3,3,0,0,3,3,3,0
63,100,229,0.05,3,2,random,3,3,3,0,4,3,3,3,2
62,100,249,0.05,1,0,random,5,5,5,0,0,5,5,5,0
61,100,269,0.05,4,3,random,3,3,3,0,0,3,3,3,0
60,100,238,0.05,3,2,random,3,3,3,0,0,3,3,3,0
59,100,270,0.05,3,2,random,3,3,3,0,4,3,3,3,2
58,100,236,0.05,7,6,random,4,4,3,1,6,4,4,4,4
57,100,253,0.05,4,3,random,3,3,3,0,0,3,3,3,0
56,100,243,0.05,4,3,random,4,4,4,0,4,4,4,4,2
55,100,247,0.05,5,4,random,2,2,2,0,0,2,2,2,0
54,100,262,0.05,3,2,random,3,3,2,1,0,2,2,2,0
53,100,238,0.05,2,1,random,3,3,3,0,20,3,3,3,10
52,100,229,0.05,3,2,random,3,3,3,0,18,3,3,3,10
51,100,251,0.05,1,0,random,3,3,3,0,0,3,3,3,0
50,100,233,0.05,3,2,random,4,4,4,0,0,4,4,4,0
49,100,207,0.05,5,4,random,4,4,4,0,4,4,4,4,2
48,100,252,0.05,3,2,random,3,6,2,1,14,2,2,2,6
47,100,242,0.05,5,4,random,3,3,3,0,0,3,3,3,0
46,100,259,0.05,4,3,random,3,3,3,0,0,3,3,3,0
45,100,237,0.05,4,3,random,2,2,2,0,2,2,2,2,2
44,100,274,0.05,4,3,random,2,2,2,0,6,2,2,2,2
43,100,232,0.05,5,4,random,3,3,3,0,0,3,3,3,0
42,100,231,0.05,4,3,random,3,3,3,0,0,3,3,3,0
41,100,254,0.05,4,3,random,3,3,3,0,26,3,3,3,10
40,100,232,0.05,3,2,random,3,3,4,-1,0,8,3,3,0
39,100,253,0.05,2,1,random,3,3,3,0,0,3,3,3,0
38,100,248,0.05,3,2,random,4,5,4,0,0,4,4,4,0
37,100,231,0.05,3,2,random,3,3,3,0,4,3,3,3,2
36,100,253,0.05,5,4,random,3,3,3,0,0,3,3,3,0
35,100,226,0.05,3,2,random,3,5,3,0,10,3,3,3,4
34,100,259,0.05,3,2,random,3,3,3,0,6,3,3,3,2
33,100,223,0.05,4,3,random,3,3,3,0,0,3,3,3,0
32,100,252,0.05,7,6,random,2,2,2,0,12,2,2,2,6
31,100,226,0.05,2,1,random,2,2,2,0,0,2,2,2,0
30,100,234,0.05,4,3,random,2,2,2,0,0,2,2,2,0
29,100,242,0.05,4,3,random,2,2,2,0,0,2,2,2,0
28,100,266,0.05,4,3,random,2,2,2,0,16,2,2,2,8
27,100,234,0.05,4,3,random,3,3,3,0,0,3,3,3,0
26,100,245,0.05,7,6,random,2,2,2,0,0,2,2,2,0
25,100,265,0.05,5,4,random,3,3,3,0,0,3,3,3,0
24,100,248,0.05,4,3,random,3,3,3,0,0,3,3,3,0
23,100,260,0.05,2,1,random,4,9,4,0,0,4,4,4,0
22,100,255,0.05,5,4,random,4,6,4,0,4,4,4,4,2
21,100,243,0.05,3,2,random,4,4,4,0,0,4,4,4,0
20,100,228,0.05,3,2,random,4,4,4,0,0,4,4,4,0
19,100,254,0.05,6,5,random,2,2,2,0,10,2,2,2,4
18,100,251,0.05,2,1,random,4,4,4,0,0,4,4,4,0
17,100,261,0.05,3,2,random,4,4,4,0,0,4,4,4,0
16,100,278,0.05,3,2,random,4,6,2,2,0,2,2,2,0
15,100,268,0.05,4,3,random,2,2,2,0,10,2,2,2,4
14,100,233,0.05,4,3,random,4,4,4,0,0,4,4,4,0
13,100,241,0.05,3,2,random,3,11,3,0,0,3,3,3,0
12,100,216,0.05,2,1,random,5,9,5,0,0,5,5,5,0
11,100,228,0.05,4,3,random,2,2,2,0,2,2,2,2,2
10,100,250,0.05,3,2,random,4,4,4,0,0,4,4,4,0
9,100,252,0.05,5,4,random,2,2,2,0,0,2,2,2,0
8,100,230,0.05,2,1,random,4,6,4,0,0,4,4,4,0
7,100,230,0.05,7,6,random,3,3,3,0,2,3,3,3,2
6,100,233,0.05,2,1,random,4,5,4,0,0,4,4,4,0
5,100,226,0.05,5,4,random,3,3,3,0,0,3,3,3,0
4,100,273,0.05,2,1,random,4,4,2,2,0,2,2,2,0
3,100,255,0.05,4,3,random,4,4,4,0,0,4,4,4,0
2,100,230,0.05,3,2,random,3,3,3,0,0,3,3,3,0
1,100,246,0.05,2,1,random,5,5,5,0,0,5,5,5,0
