rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
810,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
809,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
808,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
807,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
806,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
805,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
804,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
803,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
802,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
801,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
800,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
799,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
798,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
797,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
796,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
795,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
794,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
793,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
792,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
791,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
790,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
789,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
788,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
787,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
786,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
785,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
784,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
783,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
782,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
781,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
780,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
779,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
778,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
777,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
776,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
775,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
774,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
773,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
772,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
771,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
770,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
769,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
768,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
767,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
766,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
765,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
764,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
763,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
762,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
761,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
760,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
759,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
758,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
757,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
756,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
755,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
754,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
753,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
752,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
751,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
750,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
749,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
748,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
747,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
746,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
745,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
744,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
743,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
742,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
741,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
740,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
739,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
738,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
737,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
736,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
735,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
734,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
733,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
732,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
731,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
730,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
729,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
728,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
727,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
726,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
725,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
724,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
723,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
722,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
721,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
720,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
719,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
718,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
717,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
716,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
715,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
714,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
713,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
712,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
711,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
710,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
709,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
708,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
707,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
706,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
705,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
704,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
703,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
702,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
701,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
700,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
699,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
698,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
697,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
696,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
695,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
694,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
693,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
692,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
691,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
690,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
689,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
688,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
687,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
686,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
685,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
684,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
683,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
682,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
681,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
680,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
679,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
678,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
677,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
676,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
675,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
674,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
673,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
672,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
671,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
670,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
669,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
668,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
667,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
666,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
665,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
664,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
663,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
662,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
661,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
660,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
659,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
658,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
657,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
656,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
655,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
654,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
653,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
652,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
651,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
650,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
649,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
648,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
647,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
646,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
645,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
644,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
643,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
642,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
641,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
640,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
639,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
638,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
637,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
636,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
635,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
634,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
633,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
632,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
631,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
630,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
629,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
628,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
627,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
626,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
625,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
624,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
623,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
622,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
621,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
620,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
619,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
618,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
617,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
616,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
615,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
614,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
613,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
612,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
611,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
610,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
609,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
608,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
607,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
606,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
605,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
604,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
603,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
602,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
601,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
600,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
599,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
598,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
597,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
596,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
595,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
594,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
593,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
592,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
591,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
590,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
589,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
588,50,135,0.119,5,4,random,4,4,3,1,0,3,3,3,0
587,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
586,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
585,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
584,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
583,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
582,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
581,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
580,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
579,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
578,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
577,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
576,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
575,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
574,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
573,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
572,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
571,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
570,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
569,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
568,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
567,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
566,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
565,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
564,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
563,50,135,0.119,5,4,random,3,4,3,0,0,5,5,5,0
562,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
561,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
560,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
559,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
558,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
557,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
556,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
555,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
554,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
553,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
552,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
551,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
550,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
549,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
548,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
547,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
546,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
545,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
544,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
543,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
542,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
541,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
540,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
539,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
538,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
537,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
536,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
535,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
534,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
533,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
532,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
531,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
530,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
529,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
528,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
527,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
526,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
525,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
524,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
523,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
522,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
521,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
520,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
519,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
518,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
517,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
516,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
515,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
514,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
513,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
512,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
511,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
510,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
509,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
508,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
507,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
506,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
505,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
504,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
503,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
502,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
501,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
500,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
499,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
498,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
497,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
496,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
495,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
494,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
493,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
492,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
491,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
490,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
489,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
488,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
487,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
486,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
485,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
484,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
483,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
482,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
481,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
480,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
479,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
478,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
477,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
476,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
475,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
474,50,135,0.119,5,4,random,3,5,3,0,0,3,3,3,0
473,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
472,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
471,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
470,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
469,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
468,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
467,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
466,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
465,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
464,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
463,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
462,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
461,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
460,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
459,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
458,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
457,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
456,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
455,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
454,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
453,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
452,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
451,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
450,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
449,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
448,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
447,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
446,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
445,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
444,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
443,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
442,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
441,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
440,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
439,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
438,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
437,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
436,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
435,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
434,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
433,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
432,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
431,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
430,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
429,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
428,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
427,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
426,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
425,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
424,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
423,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
422,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
421,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
420,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
419,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
418,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
417,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
416,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
415,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
414,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
413,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
412,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
411,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
410,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
409,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
408,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
407,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
406,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
405,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
404,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
403,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
