rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
193,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
192,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
191,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
190,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
189,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
188,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,31,31,11,20,0,31,20,31,31,20,0,edgeCount
187,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,31,37,8,23,0,54,46,54,54,46,0,edgeCount
186,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
185,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
184,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
183,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,33,57,14,19,2,33,19,33,57,19,2,edgeCount
182,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
181,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,38,38,11,27,0,38,27,38,38,27,0,edgeCount
180,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,15,5,5,10,0,5,0,5,5,0,0,edgeCount
179,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
178,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
177,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
176,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,13,32,11,2,0,27,16,27,27,16,0,edgeCount
175,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,11,-12,2,-1,-12,-1,-1,-12,2,edgeCount
174,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,13,13,13,0,2,13,0,13,13,0,2,edgeCount
173,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
172,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
171,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
170,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
169,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,25,25,24,1,0,25,1,25,25,1,0,edgeCount
168,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
167,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,75,75,26,49,0,75,49,75,75,49,0,edgeCount
166,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
165,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,17,17,7,10,0,17,10,17,17,10,0,edgeCount
164,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
163,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
162,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
161,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
160,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,18,-19,6,-1,-19,-1,-1,-19,6,edgeCount
159,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
158,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,19,17,7,12,0,7,0,7,7,0,0,edgeCount
157,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,71,19,18,53,0,19,1,19,19,1,0,edgeCount
156,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
155,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
154,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
153,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
152,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
151,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,21,21,8,13,0,11,3,21,21,13,0,edgeCount
150,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
149,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
148,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
147,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
146,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
145,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,10,44,9,1,0,-1,-10,24,24,15,0,edgeCount
144,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
143,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
142,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,15,-16,0,-1,-16,-1,-1,-16,0,edgeCount
141,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,13,-14,8,-1,-14,-1,-1,-14,8,edgeCount
140,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
139,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,25,9,9,16,4,9,0,9,9,0,4,edgeCount
138,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
137,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
136,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,47,47,19,28,2,-1,-20,47,47,28,2,edgeCount
135,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
134,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
133,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,10,10,2,8,2,2,0,2,2,0,2,edgeCount
132,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
131,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
130,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
129,197,243,graphml/Cogentco.graphml,4,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
128,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
127,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
126,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,17,17,13,4,0,17,4,17,17,4,0,edgeCount
125,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,13,-14,12,-1,-14,-1,-1,-14,12,edgeCount
124,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
123,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
122,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
121,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
120,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
119,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
118,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
117,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,16,16,10,6,0,-1,-11,-1,-1,-11,0,edgeCount
116,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
115,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,16,48,16,0,2,16,0,16,48,0,2,edgeCount
114,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,20,-21,0,-1,-21,-1,-1,-21,0,edgeCount
113,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
112,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,43,43,15,28,6,-1,-16,43,43,28,6,edgeCount
111,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,57,57,24,33,0,57,33,57,57,33,0,edgeCount
110,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
109,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,40,30,11,29,0,14,3,14,14,3,0,edgeCount
108,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
107,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,22,22,22,0,0,22,0,22,22,0,0,edgeCount
106,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
105,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
104,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,73,73,30,43,2,73,43,73,73,43,2,edgeCount
103,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
102,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
101,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
100,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
99,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
98,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
97,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
96,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
95,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,41,27,17,24,2,-1,-18,41,27,24,2,edgeCount
94,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
93,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
92,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
91,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
90,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
89,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
88,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
87,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
86,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
85,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,33,39,9,24,2,9,0,9,9,0,2,edgeCount
84,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
83,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,24,24,10,14,0,24,14,24,24,14,0,edgeCount
82,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,13,41,10,3,0,-1,-11,-1,-1,-11,0,edgeCount
81,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,39,39,11,28,2,37,26,39,39,28,2,edgeCount
80,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,23,23,15,8,2,-1,-16,55,53,40,2,edgeCount
79,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,15,15,11,4,4,-1,-12,15,15,4,4,edgeCount
78,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
77,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
76,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
75,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
74,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
73,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
72,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
71,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,22,76,13,9,2,48,35,48,48,35,2,edgeCount
70,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
69,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
68,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,42,54,9,33,2,-1,-10,25,25,16,2,edgeCount
67,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,58,58,25,33,0,58,33,58,58,33,0,edgeCount
66,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
65,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
64,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
63,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
62,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
61,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
60,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
59,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,51,43,17,34,2,17,0,51,43,34,2,edgeCount
58,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,16,20,13,3,0,24,11,24,24,11,0,edgeCount
57,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
56,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,16,16,16,0,4,16,0,16,16,0,4,edgeCount
55,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
54,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
53,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
52,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
51,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
50,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,15,15,7,8,0,15,8,15,15,8,0,edgeCount
49,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
48,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
47,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
46,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
45,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
44,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,24,24,11,13,2,24,13,24,24,13,2,edgeCount
43,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
42,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,24,24,21,3,0,24,3,24,24,3,0,edgeCount
41,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
40,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
39,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
38,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
37,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,46,20,11,35,4,-1,-12,46,20,35,4,edgeCount
36,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,27,95,17,10,0,55,38,55,55,38,0,edgeCount
35,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,32,32,12,20,0,32,20,32,32,20,0,edgeCount
34,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,6,6,6,0,2,6,0,6,6,0,2,edgeCount
33,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,15,15,15,0,0,39,24,15,15,0,0,edgeCount
32,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
31,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,21,21,21,0,0,21,0,21,21,0,0,edgeCount
30,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
29,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
28,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
27,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
26,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,17,7,6,11,0,-1,-7,-1,-1,-7,0,edgeCount
25,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
24,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
23,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,59,59,20,39,0,59,39,59,59,39,0,edgeCount
22,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,19,-20,0,-1,-20,-1,-1,-20,0,edgeCount
21,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
20,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
19,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
18,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
17,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
16,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,19,19,7,12,0,19,12,19,19,12,0,edgeCount
15,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,20,-21,0,-1,-21,-1,-1,-21,0,edgeCount
14,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
13,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
12,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
11,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,46,6,6,40,0,6,0,6,6,0,0,edgeCount
10,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
9,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
8,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
7,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
6,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
5,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,12,36,7,5,4,28,21,28,28,21,4,edgeCount
4,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
3,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
2,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,28,16,13,15,4,-1,-14,28,16,15,4,edgeCount
1,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
