rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
213,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
212,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
211,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
210,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
209,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
208,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
207,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,40,46,13,27,0,-1,-14,-1,-1,-14,0,edgeCount
206,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
205,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,20,20,20,0,2,-1,-21,20,20,0,2,edgeCount
204,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
203,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
202,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
201,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
200,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
199,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
198,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
197,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
196,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
195,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,14,-15,2,-1,-15,-1,-1,-15,2,edgeCount
194,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
193,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
192,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
191,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
190,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
189,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
188,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
187,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
186,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
185,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
184,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,21,-22,0,-1,-22,-1,-1,-22,0,edgeCount
183,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
182,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
181,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
180,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
179,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
178,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
177,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
176,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
175,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
174,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
173,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
172,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
171,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
170,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,22,-23,0,-1,-23,-1,-1,-23,0,edgeCount
169,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
168,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
167,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
166,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
165,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
164,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
163,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
162,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
161,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,19,19,19,0,0,19,0,19,19,0,0,edgeCount
160,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,12,12,9,3,0,-1,-10,-1,-1,-10,0,edgeCount
159,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
158,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
157,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
156,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
155,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
154,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
153,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
152,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
151,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
150,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
149,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
148,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,16,-17,2,-1,-17,-1,-1,-17,2,edgeCount
147,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
146,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
145,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,24,-25,0,-1,-25,-1,-1,-25,0,edgeCount
144,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
143,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
142,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
141,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
140,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
139,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,75,37,15,60,0,-1,-16,75,37,60,0,edgeCount
138,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,23,23,8,15,0,9,1,23,23,15,0,edgeCount
137,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
136,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
135,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
134,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
133,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
132,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,7,7,7,0,0,-1,-8,7,7,0,0,edgeCount
131,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
130,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
129,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,37,15,5,32,2,5,0,5,5,0,2,edgeCount
128,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
127,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
126,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
125,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,34,26,10,24,2,10,0,10,10,0,2,edgeCount
124,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,47,47,14,33,0,47,33,47,47,33,0,edgeCount
123,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
122,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
121,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
120,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,29,9,9,20,2,-1,-10,-1,-1,-10,2,edgeCount
119,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
118,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,4,6,3,1,0,6,3,4,4,1,0,edgeCount
117,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
116,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
115,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
114,149,193,graphml/GtsCe.graphml,4,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
113,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
112,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
111,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
110,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
109,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
108,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
107,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
106,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
105,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,42,42,18,24,0,42,24,42,42,24,0,edgeCount
104,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
103,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
102,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
101,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
100,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
99,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
98,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
97,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
96,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
95,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,27,27,17,10,2,-1,-18,27,27,10,2,edgeCount
94,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
93,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
92,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
91,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
90,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
89,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,40,20,16,24,0,-1,-17,-1,-1,-17,0,edgeCount
88,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
87,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
86,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
85,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,15,-16,0,-1,-16,-1,-1,-16,0,edgeCount
84,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
83,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
82,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
81,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
80,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
79,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
78,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,30,12,9,21,0,-1,-10,-1,-1,-10,0,edgeCount
77,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
76,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
75,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
74,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
73,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,35,35,15,20,0,-1,-16,35,35,20,0,edgeCount
72,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
71,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,10,15,10,0,0,16,6,16,16,6,0,edgeCount
70,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
69,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,21,21,9,12,0,21,12,21,21,12,0,edgeCount
68,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,17,67,15,2,8,35,20,35,47,20,8,edgeCount
67,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
66,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
65,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
64,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
63,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
62,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
61,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
60,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
59,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
58,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
57,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
56,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
55,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
54,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
53,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
52,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
51,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
50,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
49,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
48,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
47,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
46,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
45,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,26,24,21,5,0,-1,-22,-1,-1,-22,0,edgeCount
44,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
43,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
42,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
41,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
40,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,19,19,9,10,0,17,8,17,17,8,0,edgeCount
39,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
38,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
37,149,193,graphml/GtsCe.graphml,3,,clustered,0.8;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
36,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,7,37,7,0,8,7,0,7,37,0,8,edgeCount
35,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
34,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
33,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
32,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
31,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,48,48,17,31,0,48,31,48,48,31,0,edgeCount
30,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
29,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,25,25,14,11,0,25,11,25,25,11,0,edgeCount
28,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
27,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,19,-20,2,-1,-20,-1,-1,-20,2,edgeCount
26,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
25,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
24,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
23,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
22,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
21,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
20,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
19,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
18,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
17,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
16,149,193,graphml/GtsCe.graphml,1,,clustered,0.8;-0.3,-1,-1,21,-22,0,-1,-22,-1,-1,-22,0,edgeCount
15,149,193,graphml/GtsCe.graphml,2,,clustered,0.8;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
